1.04001	0	0.04
1.12012	0.04	0.045
1.12021	0.045	0.044375
1.12031	0.044375	0.0438281
1.1204	0.0438281	0.0433496
1.12049	0.0433496	0.0429309
1.12059	0.0429309	0.0425645
1.12068	0.0425645	0.042244
1.16017	0.042244	0.0469635
1.16026	0.0469635	0.046093
1.16036	0.046093	0.0453314
1.16045	0.0453314	0.044665
1.16055	0.044665	0.0440819
1.20112	0.0440819	0.0436966
1.24037	0.0436966	0.0432345
1.2406	0.0432345	0.0428302
1.24079	0.0428302	0.0424765
1.24098	0.0424765	0.0421669
1.24107	0.0421669	0.042021
1.24122	0.042021	0.0417684
1.28046	0.0417684	0.0415474
1.2807	0.0415474	0.0413539
1.28089	0.0413539	0.0411847
1.28108	0.0411847	0.0411616
1.28117	0.0411616	0.0410164
1.28127	0.0410164	0.0408894
1.32052	0.0408894	0.0456532
1.32075	0.0456532	0.0449465
1.32094	0.0449465	0.0443282
1.32113	0.0443282	0.0439122
1.32127	0.0439122	0.0434232
1.40147	0.0434232	0.0429953
1.4411	0.0429953	0.0476209
1.44152	0.0476209	0.0466683
1.48115	0.0466683	0.0508347
1.48124	0.0508347	0.0494804
1.48162	0.0494804	0.0482953
1.52125	0.0482953	0.0472584
1.52134	0.0472584	0.0463511
1.52172	0.0463511	0.0455572
1.56135	0.0455572	0.0448626
1.56144	0.0448626	0.0442547
1.56182	0.0442547	0.0437229
1.6014	0.0437229	0.0482575
1.60149	0.0482575	0.0472253
1.60187	0.0472253	0.0463222
1.64145	0.0463222	0.0505319
1.64154	0.0505319	0.0492154
1.64192	0.0492154	0.0480635
1.6815	0.0480635	0.0520556
1.6816	0.0520556	0.0505486
1.68169	0.0505486	0.04923
1.68202	0.04923	0.0482013
1.7216	0.0482013	0.0471761
1.72169	0.0471761	0.0462791
1.72179	0.0462791	0.0454942
1.72212	0.0454942	0.0448074
1.7617	0.0448074	0.0442065
1.76179	0.0442065	0.0436807
1.76189	0.0436807	0.0432206
1.76217	0.0432206	0.042943
1.80175	0.042943	0.0474502
1.80184	0.0474502	0.0465189
1.80194	0.0465189	0.045704
1.80222	0.045704	0.045116
1.8418	0.045116	0.0493515
1.8419	0.0493515	0.0481826
1.84199	0.0481826	0.0471598
1.84227	0.0471598	0.0463898
1.84237	0.0463898	0.0455911
1.8819	0.0455911	0.0448922
1.88199	0.0448922	0.0442807
1.88209	0.0442807	0.0438706
1.88237	0.0438706	0.0433868
1.88247	0.0433868	0.0429634
1.922	0.0429634	0.042593
1.92209	0.042593	0.0423939
1.92219	0.0423939	0.0420946
1.92247	0.0420946	0.0418328
1.92257	0.0418328	0.0416037
1.9621	0.0416037	0.0415282
1.96219	0.0415282	0.0414622
1.96229	0.0414622	0.0412794
1.96252	0.0412794	0.0411195
1.96262	0.0411195	0.0409796
2.00215	0.0409796	0.0458571
2.00224	0.0458571	0.045125
2.00234	0.045125	0.0444844
2.00257	0.0444844	0.0439238
2.00267	0.0439238	0.0434333
2.0422	0.0434333	0.0480042
2.04229	0.0480042	0.0470036
2.04239	0.0470036	0.0461282
2.04248	0.0461282	0.0453622
2.04267	0.0453622	0.0446919
2.04277	0.0446919	0.0441054
2.0823	0.0441054	0.0435922
2.08239	0.0435922	0.0431432
2.08249	0.0431432	0.0427503
2.08258	0.0427503	0.0424065
2.08277	0.0424065	0.0421057
2.08287	0.0421057	0.0418425
2.1224	0.0418425	0.0416122
2.12249	0.0416122	0.0414107
2.12259	0.0414107	0.0412343
2.12268	0.0412343	0.04108
2.12282	0.04108	0.040945
2.12292	0.040945	0.0408269
2.16245	0.0408269	0.0457235
2.16254	0.0457235	0.0450081
2.16264	0.0450081	0.0443821
2.16273	0.0443821	0.0438343
2.16287	0.0438343	0.043355
2.16297	0.043355	0.0429357
2.2025	0.0429357	0.0475687
2.2026	0.0475687	0.0466226
2.20269	0.0466226	0.0457948
2.20278	0.0457948	0.0450704
2.20293	0.0450704	0.0444366
2.20302	0.0444366	0.044007
2.20312	0.044007	0.0436312
2.2426	0.0436312	0.0431773
2.24269	0.0431773	0.0427801
2.24279	0.0427801	0.0424326
2.24288	0.0424326	0.0421285
2.24302	0.0421285	0.0419875
2.24312	0.0419875	0.041739
2.24321	0.041739	0.0415216
2.2827	0.0415216	0.0413314
2.28279	0.0413314	0.041165
2.28289	0.041165	0.0410194
2.28298	0.0410194	0.040892
2.28312	0.040892	0.0407805
2.28322	0.0407805	0.0406829
2.28331	0.0406829	0.0405975
2.32275	0.0405975	0.0453978
2.32284	0.0453978	0.0447231
2.32294	0.0447231	0.0441327
2.32303	0.0441327	0.0437411
2.32318	0.0437411	0.0433985
2.32327	0.0433985	0.0429737
2.32336	0.0429737	0.042602
2.3628	0.042602	0.0471517
2.3629	0.0471517	0.0462578
2.36299	0.0462578	0.0454755
2.36308	0.0454755	0.0449161
2.36323	0.0449161	0.0443016
2.36332	0.0443016	0.0437639
2.36342	0.0437639	0.0432934
2.40285	0.0432934	0.0477567
2.40295	0.0477567	0.0467871
2.40304	0.0467871	0.0460637
2.40314	0.0460637	0.0454308
2.40323	0.0454308	0.0447519
2.40333	0.0447519	0.0441579
2.40342	0.0441579	0.0436382
2.40351	0.0436382	0.0431834
2.443	0.0431834	0.0427855
2.60326	0.0427855	0.0424373
2.64335	0.0424373	0.0421326
2.68341	0.0421326	0.0468661
2.72346	0.0468661	0.0510078
2.76351	0.0510078	0.0546318
2.7636	0.0546318	0.0528028
2.80361	0.0528028	0.0512025
2.8037	0.0512025	0.0498022
2.84371	0.0498022	0.0485769
2.8438	0.0485769	0.0475048
2.8838	0.0475048	0.0465667
2.8839	0.0465667	0.0457459
2.92386	0.0457459	0.0500276
2.92395	0.0500276	0.0487742
2.96391	0.0487742	0.0526774
2.964	0.0526774	0.0512177
2.9641	0.0512177	0.0499405
3.00401	0.0499405	0.0488229
3.0041	0.0488229	0.0477201
3.0042	0.0477201	0.0467551
3.04411	0.0467551	0.0459107
3.0442	0.0459107	0.0451718
3.04429	0.0451718	0.0445254
3.08416	0.0445254	0.0489597
3.08425	0.0489597	0.0478397
3.08435	0.0478397	0.0468598
3.12421	0.0468598	0.0510023
