1.04019	0	4294967295
1.1747	4294967295	6700
1.34733	6700	4716
2.30052	4716	4288
3.29484	4288	2144
5.63004	2144	9862
5.96491	9862	8147
6.50494	8147	7718
7.00392	7718	7289
7.79391	7289	8147
8.731	8147	9433
8.94561	9433	7289
9.03523	7289	5145
9.20032	5145	3430
10.3671	3430	4288
10.4492	4288	2572
10.7374	2572	1715
11.8222	1715	4716
12.0292	4716	3430
13.0635	3430	6003
13.4059	6003	3216
14.3563	3216	5574
14.7293	5574	4716
15.3962	4716	5574
15.5165	5574	3859
16.5565	3859	6432
17.5525	6432	5360
19.0066	5360	9862
19.141	9862	7289
