1.01358	0	0.013
1.03991	0.013	0.014625
1.07767	0.014625	0.0207969
1.11543	0.0207969	0.0309473
1.15508	0.0309473	0.0448289
1.20794	0.0448289	0.0634752
1.20983	0.0634752	0.0800408
1.68655	0.0800408	0.0884107
1.71298	0.0884107	0.0912344
1.76396	0.0912344	0.0998301
1.79605	0.0998301	0.105476
1.82343	0.105476	0.109417
1.87346	0.109417	0.115865
1.9065	0.115865	0.119257
1.94709	0.119257	0.123225
1.98297	0.123225	0.127696
2.01978	0.127696	0.129984
2.06037	0.129984	0.132986
2.09813	0.132986	0.135238
2.14911	0.135238	0.139208
2.151	0.139208	0.138182
2.1982	0.138182	0.138159
2.24729	0.138159	0.139515
2.26145	0.139515	0.136075
2.30959	0.136075	0.138941
2.31148	0.138941	0.135698
2.35679	0.135698	0.138486
2.4021	0.138486	0.14055
2.4342	0.14055	0.144606
2.4814	0.144606	0.148031
2.51727	0.148031	0.155277
2.51916	0.155277	0.156242
2.56636	0.156242	0.157212
2.60695	0.157212	0.15906
2.64565	0.15906	0.159678
2.68908	0.159678	0.161218
2.69097	0.161218	0.162441
2.72873	0.162441	0.162386
2.77026	0.162386	0.162588
2.80802	0.162588	0.162639
2.80991	0.162639	0.157309
2.85428	0.157309	0.158146
2.89581	0.158146	0.159252
2.94018	0.159252	0.160596
2.98927	0.160596	0.163146
2.99116	0.163146	0.165503
3.02986	0.165503	0.16669
3.07329	0.16669	0.168104
3.11954	0.168104	0.175091
3.16108	0.175091	0.18083
3.16297	0.18083	0.179851
3.20733	0.179851	0.184369
3.25265	0.184369	0.189198
3.28474	0.189198	0.191924
3.28852	0.191924	0.189058
3.33194	0.189058	0.186676
3.37537	0.186676	0.189966
3.40935	0.189966	0.191471
3.43956	0.191471	0.190912
3.44145	0.190912	0.186673
3.45561	0.186673	0.184214
3.46599	0.184214	0.177937
3.48393	0.177937	0.169195
3.50941	0.169195	0.160545
3.53207	0.160545	0.152102
3.53396	0.152102	0.14459
3.54717	0.14459	0.138016
3.5585	0.138016	0.132389
3.57455	0.132389	0.127215
3.60476	0.127215	0.123188
3.63308	0.123188	0.120415
3.63591	0.120415	0.118113
3.65007	0.118113	0.116224
3.66234	0.116224	0.116071
3.67745	0.116071	0.116437
3.70293	0.116437	0.117882
3.73597	0.117882	0.119522
3.73881	0.119522	0.117707
3.75202	0.117707	0.117618
3.76335	0.117618	0.117041
3.7794	0.117041	0.117036
3.80394	0.117036	0.118157
3.83887	0.118157	0.120387
3.8417	0.120387	0.118589
3.85586	0.118589	0.11839
3.86719	0.11839	0.117966
3.87285	0.117966	0.116845
3.89173	0.116845	0.11624
3.95121	0.11624	0.12021
3.95309	0.12021	0.119559
3.97764	0.119559	0.121614
3.99274	0.121614	0.123537
4.06354	0.123537	0.132595
4.08624	0.132595	0.142771
4.34108	0.142771	0.147174
4.39677	0.147174	0.147402
4.43737	0.147402	0.147352
4.49495	0.147352	0.148058
4.50722	0.148058	0.143426
4.60634	0.143426	0.146623
4.60823	0.146623	0.142545
4.65637	0.142545	0.143352
4.71773	0.143352	0.139308
4.76588	0.139308	0.141769
4.76777	0.141769	0.143923
4.82724	0.143923	0.147308
4.87538	0.147308	0.148644
4.87727	0.148644	0.144064
4.93674	0.144064	0.147181
4.98489	0.147181	0.148408
4.98677	0.148408	0.143732
5.03586	0.143732	0.145516
5.04719	0.145516	0.141201
5.09533	0.141201	0.137426
5.14442	0.137426	0.139998
5.14631	0.139998	0.136373
5.19162	0.136373	0.137326
5.2426	0.137326	0.138536
5.25487	0.138536	0.134969
5.30207	0.134969	0.137598
5.30396	0.137598	0.140023
5.3521	0.140023	0.142645
5.40213	0.142645	0.144814
5.4465	0.144814	0.150713
5.49748	0.150713	0.156249
5.5409	0.156249	0.166342
5.54279	0.166342	0.1693
5.5881	0.1693	0.171387
5.63436	0.171387	0.173464
5.67778	0.173464	0.174281
5.72687	0.174281	0.175746
5.72876	0.175746	0.177027
5.76652	0.177027	0.177149
5.81183	0.177149	0.17713
5.85053	0.17713	0.176614
5.85242	0.176614	0.170287
5.88263	0.170287	0.168251
5.91945	0.168251	0.166345
5.92228	0.166345	0.159427
5.96098	0.159427	0.153249
5.99025	0.153249	0.151342
5.99213	0.151342	0.149925
6.03367	0.149925	0.150059
6.07332	0.150059	0.150552
6.09031	0.150552	0.152733
6.09881	0.152733	0.150891
6.10258	0.150891	0.14603
6.13751	0.14603	0.145901
6.17527	0.145901	0.145413
6.19415	0.145413	0.142362
6.2017	0.142362	0.138442
6.20548	0.138442	0.134511
6.24229	0.134511	0.135197
6.24607	0.135197	0.131923
6.281	0.131923	0.128557
6.30177	0.128557	0.125863
6.31026	0.125863	0.123755
6.31309	0.123755	0.121786
6.35369	0.121786	0.120437
6.40183	0.120437	0.124758
6.40372	0.124758	0.124538
6.41599	0.124538	0.123221
6.43581	0.123221	0.123443
6.47735	0.123443	0.128513
6.5085	0.128513	0.131824
6.51228	0.131824	0.129221
6.54626	0.129221	0.131193
6.58874	0.131193	0.137919
6.61989	0.137919	0.146179
6.66052	0.146179	0.156032
6.95029	0.156032	0.151653
6.99089	0.151653	0.147571
7.0598	0.147571	0.149125
7.10039	0.149125	0.149234
7.10228	0.149234	0.14458
7.17025	0.14458	0.140382
7.21178	0.140382	0.13671
7.25521	0.13671	0.138746
7.28069	0.138746	0.135153
7.36565	0.135153	0.137509
7.36754	0.137509	0.13432
7.41946	0.13432	0.134905
7.47516	0.134905	0.142417
7.47705	0.142417	0.138615
7.52897	0.138615	0.141413
7.58466	0.141413	0.144361
7.58655	0.144361	0.140191
7.63847	0.140191	0.142792
7.69417	0.142792	0.145693
7.69605	0.145693	0.141482
7.74325	0.141482	0.143421
7.74892	0.143421	0.139244
7.80461	0.139244	0.135588
7.85653	0.135588	0.13864
7.85842	0.13864	0.135685
7.89996	0.135685	0.137599
7.94905	0.137599	0.138524
7.96698	0.138524	0.134959
8.01135	0.134959	0.137214
8.01324	0.137214	0.139437
8.05855	0.139437	0.141883
8.10481	0.141883	0.143522
8.14823	0.143522	0.148332
8.19732	0.148332	0.15304
8.2398	0.15304	0.16216
8.24169	0.16216	0.164765
8.28039	0.164765	0.16617
8.3257	0.16617	0.167523
8.36629	0.167523	0.167708
8.40689	0.167708	0.16762
8.40877	0.16762	0.167542
8.44559	0.167542	0.167224
8.48146	0.167224	0.165821
8.51545	0.165821	0.163719
8.51733	0.163719	0.157129
8.54754	0.157129	0.154863
8.58058	0.154863	0.15238
8.6089	0.15238	0.149207
8.62684	0.149207	0.144431
8.63439	0.144431	0.141003
8.65705	0.141003	0.140877
8.68442	0.140877	0.140393
8.70991	0.140393	0.138968
8.72973	0.138968	0.136722
8.73729	0.136722	0.133507
8.75805	0.133507	0.132319
8.79298	0.132319	0.132654
8.81469	0.132654	0.132322
8.83452	0.132322	0.131407
8.84113	0.131407	0.128981
8.86284	0.128981	0.128483
8.86661	0.128483	0.125923
8.90249	0.125923	0.123933
8.92609	0.123933	0.122441
8.94497	0.122441	0.120886
8.95252	0.120886	0.11965
8.97329	0.11965	0.118569
9.03181	0.118569	0.124373
9.0337	0.124373	0.125201
9.05447	0.125201	0.125551
9.08185	0.125551	0.126982
9.11583	0.126982	0.131484
9.15831	0.131484	0.138174
9.1602	0.138174	0.137027
9.19607	0.137027	0.140274
9.23383	0.140274	0.14774
9.26785	0.14774	0.155897
9.68317	0.155897	0.15041
9.72943	0.15041	0.151234
9.79268	0.151234	0.153704
9.83893	0.153704	0.153866
9.84082	0.153866	0.148508
9.90313	0.148508	0.14382
9.99375	0.14382	0.145217
9.99564	0.145217	0.14644
10.0381	0.14644	0.14501
10.1042	0.14501	0.140759
10.1505	0.140759	0.142539
10.1523	0.142539	0.138972
10.2137	0.138972	0.143475
10.26	0.143475	0.144916
10.2618	0.144916	0.140676
10.3232	0.140676	0.144467
10.3704	0.144467	0.146033
10.4148	0.146033	0.147154
10.4648	0.147154	0.154135
10.512	0.154135	0.158493
10.5139	0.158493	0.156556
10.562	0.156556	0.155487
10.6055	0.155487	0.153676
10.6225	0.153676	0.148217
10.6687	0.148217	0.149064
10.6725	0.149064	0.144181
10.7159	0.144181	0.139909
10.8018	0.139909	0.144795
10.8037	0.144795	0.143571
10.8518	0.143571	0.148499
10.8962	0.148499	0.157937
10.9444	0.157937	0.16682
10.9727	0.16682	0.167342
10.9746	0.167342	0.1678
11.0057	0.1678	0.166075
11.0548	0.166075	0.165065
11.0822	0.165065	0.161682
11.0841	0.161682	0.155472
11.1181	0.155472	0.154038
11.1303	0.154038	0.150408
11.1671	0.150408	0.145732
11.22	0.145732	0.144766
11.2304	0.144766	0.14492
11.2483	0.14492	0.143055
11.2776	0.143055	0.143548
11.2936	0.143548	0.141355
11.3305	0.141355	0.137435
11.3852	0.137435	0.139631
11.3871	0.139631	0.139552
11.4126	0.139552	0.138983
11.4485	0.138983	0.142985
11.4721	0.142985	0.147487
11.5032	0.147487	0.150676
11.5108	0.150676	0.147467
11.54	0.147467	0.148158
11.5825	0.148158	0.150888
