1.04001	0	0.04
1.12012	0.04	0.045
1.12021	0.045	0.044375
1.12031	0.044375	0.0438281
1.1204	0.0438281	0.0433496
1.12049	0.0433496	0.0429309
1.12059	0.0429309	0.0425645
1.12068	0.0425645	0.042244
1.16017	0.042244	0.0469635
1.16026	0.0469635	0.046093
1.16036	0.046093	0.0453314
1.16045	0.0453314	0.044665
1.16055	0.044665	0.0440819
1.20112	0.0440819	0.0436966
1.24041	0.0436966	0.0432345
1.2406	0.0432345	0.0428302
1.24089	0.0428302	0.0424765
1.24098	0.0424765	0.0421669
1.24107	0.0421669	0.042021
1.24117	0.042021	0.0417684
1.24126	0.0417684	0.0415474
1.28051	0.0415474	0.0413539
1.2807	0.0413539	0.0411847
1.28098	0.0411847	0.0410366
1.28108	0.0410366	0.041032
1.28117	0.041032	0.041028
1.28127	0.041028	0.0408995
1.28136	0.0408995	0.0407871
1.32056	0.0407871	0.0455637
1.32075	0.0455637	0.0448682
1.32108	0.0448682	0.0443847
1.40124	0.0443847	0.0438366
1.40133	0.0438366	0.043357
1.44072	0.043357	0.0478124
1.441	0.0478124	0.0469609
1.44129	0.0469609	0.0462157
1.44138	0.0462157	0.0454388
1.44148	0.0454388	0.0447589
1.48082	0.0447589	0.0441641
1.4811	0.0441641	0.0436436
1.48139	0.0436436	0.0431881
1.48148	0.0431881	0.0427896
1.48157	0.0427896	0.0424409
1.52087	0.0424409	0.0470108
1.52115	0.0470108	0.0462594
1.52144	0.0462594	0.045477
1.52153	0.045477	0.0447924
1.52163	0.0447924	0.0441933
1.56092	0.0441933	0.0485442
1.56102	0.0485442	0.0476011
1.56125	0.0476011	0.046651
1.56154	0.046651	0.0458196
1.56163	0.0458196	0.0450922
1.56172	0.0450922	0.0444556
1.60102	0.0444556	0.0440237
1.60112	0.0440237	0.0435207
1.6013	0.0435207	0.0430806
1.60159	0.0430806	0.0426956
1.60168	0.0426956	0.0423586
1.60178	0.0423586	0.0420638
1.64107	0.0420638	0.0468058
1.64117	0.0468058	0.0459551
1.64126	0.0459551	0.0452107
1.6414	0.0452107	0.0445594
1.64169	0.0445594	0.0439894
1.64178	0.0439894	0.0434908
1.64187	0.0434908	0.0430544
1.68117	0.0430544	0.0426726
1.68127	0.0426726	0.0423385
1.68136	0.0423385	0.0420462
1.68145	0.0420462	0.0417904
1.68174	0.0417904	0.0415666
1.68183	0.0415666	0.0413708
1.68193	0.0413708	0.0411995
1.72122	0.0411995	0.0460495
1.72132	0.0460495	0.0452933
1.72141	0.0452933	0.0446317
1.72151	0.0446317	0.0440527
1.7216	0.0440527	0.0435461
1.72184	0.0435461	0.0431029
1.72193	0.0431029	0.042715
1.72202	0.042715	0.0425006
1.76132	0.0425006	0.042188
1.76142	0.042188	0.0419145
1.76151	0.0419145	0.0416752
1.7616	0.0416752	0.0414658
1.7617	0.0414658	0.0412826
1.76189	0.0412826	0.0411223
1.76198	0.0411223	0.040982
1.76208	0.040982	0.0409842
1.80137	0.0409842	0.0457362
1.80147	0.0457362	0.0450192
1.80156	0.0450192	0.0443918
1.80166	0.0443918	0.0438428
1.80175	0.0438428	0.0433625
1.80184	0.0433625	0.0429421
1.80199	0.0429421	0.0425744
1.80208	0.0425744	0.0423776
1.80218	0.0423776	0.0420804
1.84147	0.0420804	0.0418203
1.84157	0.0418203	0.0415928
1.84166	0.0415928	0.0413937
1.84175	0.0413937	0.0412195
1.84185	0.0412195	0.041067
1.84194	0.041067	0.0409337
1.84204	0.0409337	0.040942
1.84213	0.040942	0.0409492
1.84223	0.0409492	0.0408306
1.88152	0.0408306	0.0456017
1.88162	0.0456017	0.0449015
1.88171	0.0449015	0.0442888
1.88181	0.0442888	0.0437527
1.8819	0.0437527	0.0432836
1.88199	0.0432836	0.0428732
1.88209	0.0428732	0.042639
1.88218	0.042639	0.0423092
1.88228	0.0423092	0.0420205
1.88237	0.0420205	0.0417679
1.92162	0.0417679	0.041547
1.92172	0.041547	0.0413536
1.92181	0.0413536	0.0411844
1.9219	0.0411844	0.0410363
1.922	0.0410363	0.0409068
1.92209	0.0409068	0.0409184
1.92219	0.0409184	0.0408036
1.92228	0.0408036	0.0407032
1.92238	0.0407032	0.0406153
1.92247	0.0406153	0.0405384
1.96167	0.0405384	0.0453461
1.96177	0.0453461	0.0446778
1.96186	0.0446778	0.0440931
1.96196	0.0440931	0.0435815
1.96205	0.0435815	0.0432588
1.96215	0.0432588	0.0429764
1.96224	0.0429764	0.0426044
1.96233	0.0426044	0.0422788
1.96243	0.0422788	0.041994
1.96252	0.041994	0.0417447
1.96262	0.0417447	0.0415266
2.00177	0.0415266	0.0413358
2.00187	0.0413358	0.0411688
2.00196	0.0411688	0.0410227
2.00206	0.0410227	0.0410199
2.00215	0.0410199	0.0408924
2.00224	0.0408924	0.0407808
2.00234	0.0407808	0.0406832
2.00243	0.0406832	0.0405978
2.00253	0.0405978	0.0405231
2.00262	0.0405231	0.0404577
2.00272	0.0404577	0.0404005
2.04182	0.0404005	0.0452254
2.04192	0.0452254	0.0445723
2.04201	0.0445723	0.0441257
2.04211	0.0441257	0.043735
2.0422	0.043735	0.0432681
2.04234	0.0432681	0.0428596
2.12254	0.0428596	0.0425022
2.12264	0.0425022	0.0421894
2.12292	0.0421894	0.0419157
2.16207	0.0419157	0.0418013
2.16241	0.0418013	0.0415761
2.16255	0.0415761	0.0413791
2.16264	0.0413791	0.0412067
2.16274	0.0412067	0.0410559
2.16297	0.0410559	0.0409239
2.20213	0.0409239	0.0458084
2.20246	0.0458084	0.0450823
2.2026	0.0450823	0.0444471
2.20269	0.0444471	0.0438912
2.20279	0.0438912	0.0434048
2.20288	0.0434048	0.0429792
2.20307	0.0429792	0.0427318
2.24222	0.0427318	0.0423903
2.24256	0.0423903	0.0420915
2.2427	0.0420915	0.0418301
2.24279	0.0418301	0.0416013
2.24289	0.0416013	0.0414012
2.24298	0.0414012	0.041226
2.24312	0.041226	0.0411978
2.28228	0.0411978	0.045923
2.28261	0.045923	0.0451827
2.28275	0.0451827	0.0445348
2.28284	0.0445348	0.043968
2.28294	0.043968	0.043472
2.28303	0.043472	0.043163
